sun,mon,tue,wed,thu,fri,sat,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,6,6:30,7,7:30,8,8:30,9,9:30,10,10:30,11,11:30,12,12:30,13,13:30,14,14:30,15,15:30,16,16:30,17,17:30,18,18:30,19,19:30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14,23,61,85,67,51,46,29,20,16,15,42,52,27,26,18,14,15,47,45,68,78,74,66,52,33,16
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,16,26,52,88,67,46,42,29,21,16,15,37,43,35,24,15,15,16,52,54,105,80,78,64,37,31,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,15,23,62,78,64,49,47,29,19,16,18,45,47,33,21,13,16,16,49,48,82,81,72,53,48,28,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,22,68,76,68,60,48,36,17,18,15,40,50,30,25,17,18,16,40,55,91,86,81,63,45,29,16
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,19,47,68,59,41,37,32,17,12,12,36,45,25,18,13,9,13,39,47,67,69,70,40,40,22,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,18,36,59,41,34,30,21,14,11,10,29,34,22,15,12,11,13,32,44,55,51,56,53,34,21,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,23,62,89,74,55,42,30,19,16,17,39,45,31,27,16,16,16,54,49,84,96,72,54,47,30,17
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,18,20,56,73,71,59,52,29,20,18,14,38,40,33,23,17,14,20,48,64,109,95,80,66,48,31,14
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,15,26,55,80,70,63,46,26,21,13,15,37,48,33,26,16,15,19,53,63,102,81,76,71,46,31,15
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,17,26,63,75,73,60,46,27,21,15,17,44,47,34,23,18,15,19,52,54,100,77,83,64,47,33,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,18,23,59,78,65,60,44,29,20,14,16,33,37,37,24,15,18,15,41,59,83,89,80,70,47,34,14
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,15,44,64,59,41,35,26,19,15,11,32,39,22,22,13,12,14,39,44,71,78,61,48,36,33,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,16,39,56,51,39,24,22,13,11,12,27,35,23,18,13,12,12,37,33,56,56,55,42,36,26,12
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,16,26,54,83,70,58,37,30,20,15,17,40,45,27,24,16,14,16,43,59,98,97,85,59,48,36,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,17,29,53,84,72,59,39,30,17,19,14,41,54,28,25,16,13,17,52,46,88,90,81,70,49,34,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,17,22,56,87,80,59,47,33,16,14,19,40,47,36,26,16,15,18,44,57,99,73,93,65,43,30,16
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,16,23,56,85,65,57,53,26,19,17,19,41,44,35,23,15,17,20,47,59,84,86,70,58,50,35,18
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,27,66,74,66,52,38,37,20,17,16,37,45,25,24,15,15,19,51,54,94,86,78,65,58,31,16
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,18,59,65,43,46,26,27,18,12,13,27,43,28,22,13,12,15,44,50,73,87,60,60,36,25,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,18,39,53,54,39,30,23,13,10,11,27,35,26,18,11,11,13,37,38,56,69,54,42,34,23,11
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,15,26,64,70,63,50,41,33,21,14,18,37,45,33,20,17,14,16,45,46,93,81,78,65,47,31,14
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,15,19,57,72,67,53,43,32,18,15,19,43,42,31,24,17,18,17,47,48,90,95,72,65,46,36,16
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,17,24,61,77,72,53,42,29,17,16,14,38,38,37,20,16,19,15,43,60,89,89,96,61,43,31,16
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,19,30,62,99,95,62,50,41,27,22,20,63,57,45,30,19,20,16,61,78,122,96,103,71,65,40,23
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,18,29,65,108,96,58,62,46,28,20,22,46,54,39,33,18,20,21,50,69,123,97,93,82,54,43,20
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,17,23,65,89,67,52,42,28,24,14,16,42,61,33,28,17,14,15,43,58,83,85,72,68,50,33,16
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,15,23,48,73,65,49,41,30,17,12,15,34,41,25,21,13,14,14,39,51,86,67,65,55,45,31,11
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,21,31,62,102,87,60,56,45,25,19,18,43,67,40,28,16,19,22,52,64,126,94,90,81,54,40,18
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,19,36,69,102,82,66,53,37,26,23,24,46,60,34,27,17,22,20,69,77,113,114,110,78,60,41,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,22,30,61,87,89,68,54,33,25,17,18,47,67,39,34,20,20,24,66,61,103,103,82,71,70,38,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,19,30,52,91,82,79,48,48,27,20,22,50,52,32,32,21,21,23,52,66,112,113,107,86,69,42,19
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,21,31,59,92,73,70,57,41,28,22,20,47,76,39,29,20,22,21,53,76,123,125,103,69,53,40,19
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,18,27,55,61,59,59,46,33,20,13,19,44,46,30,23,15,18,13,53,52,87,83,74,69,44,34,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,12,23,57,74,55,46,41,28,20,13,12,35,38,29,18,16,16,15,39,49,79,70,80,61,36,28,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,17,34,69,89,91,66,57,44,27,24,17,59,55,44,32,20,17,21,64,69,97,133,112,74,65,37,16
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,20,32,82,103,78,68,46,49,22,19,18,45,62,39,29,19,19,18,62,73,97,114,104,72,67,43,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,21,26,72,94,75,70,51,39,28,17,19,62,55,44,30,19,23,21,62,78,130,110,104,75,75,38,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,22,29,74,93,73,69,51,43,26,20,20,51,61,39,31,21,21,19,63,75,116,104,99,77,64,37,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,22,35,62,81,86,65,60,38,22,17,21,51,64,41,34,17,22,18,54,53,104,96,100,72,50,40,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,18,21,60,82,69,62,45,29,19,15,15,39,48,35,22,15,15,16,44,51,87,89,95,56,48,32,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,12,19,48,67,61,53,39,23,17,12,13,30,43,25,20,14,14,13,40,49,79,79,67,61,45,30,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,21,28,76,85,84,57,52,40,26,24,20,50,59,48,27,19,22,21,58,69,119,110,108,89,46,36,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,20,33,79,86,89,70,57,44,26,19,23,49,53,45,31,16,20,21,59,70,111,105,108,69,63,38,22
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,20,32,68,91,79,70,56,43,25,22,19,65,63,44,34,18,22,17,60,75,119,110,102,83,58,38,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,19,23,71,98,77,65,67,36,29,22,19,38,58,33,32,19,19,19,54,75,120,117,89,91,61,40,23
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,17,26,64,102,85,64,53,49,22,19,20,51,61,41,29,22,19,21,55,75,127,106,117,86,63,38,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,14,25,45,74,70,53,49,31,19,19,19,42,47,32,26,15,16,17,44,47,85,79,85,76,45,26,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,15,24,43,79,48,53,32,26,20,16,16,39,57,30,22,14,13,13,39,42,95,74,84,51,45,33,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,25,29,81,99,86,64,45,33,24,22,21,53,66,39,33,20,25,17,61,73,86,105,85,87,73,49,21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,21,30,64,103,86,77,58,39,29,18,19,59,60,34,24,20,23,19,58,76,99,120,93,91,61,42,19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,21,33,71,101,77,68,56,40,26,21,20,51,58,35,26,18,23,19,53,59,122,104,106,79,50,33,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,20,28,72,101,76,68,66,36,28,18,22,52,56,44,31,18,20,19,62,70,106,125,96,80,62,40,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,16,30,72,110,90,76,62,35,26,18,20,53,52,33,25,23,22,18,56,57,118,112,87,72,66,40,21
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,15,23,60,88,68,51,43,32,20,13,15,37,52,32,23,16,18,16,49,57,89,76,84,71,48,31,19
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,18,50,71,58,46,46,23,16,12,14,38,39,31,22,15,12,15,41,52,87,72,72,61,39,29,16
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,19,29,55,101,79,65,65,47,20,19,24,55,60,44,27,19,16,18,64,71,129,115,110,84,63,41,20
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,18,26,61,105,77,77,65,43,22,21,22,42,52,37,31,18,19,23,45,85,132,122,101,92,61,45,20
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,21,27,60,98,89,64,56,40,23,22,20,52,55,38,34,21,20,20,68,77,122,124,118,85,56,43,21
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,20,27,66,112,93,71,59,40,24,20,20,53,63,32,30,20,17,19,58,59,118,114,98,70,66,42,19
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,18,30,54,106,78,73,59,45,23,19,22,49,66,44,29,24,20,20,64,61,93,120,85,86,61,36,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,16,26,61,77,70,58,41,33,17,17,15,33,47,36,18,16,14,17,46,51,102,91,73,67,50,30,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,12,23,51,71,58,45,44,32,16,15,14,36,51,28,19,12,16,12,44,41,89,78,71,56,43,29,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16,31,65,91,85,92,53,42,23,20,19,52,57,36,28,20,18,20,73,65,128,93,101,85,66,40,22
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,17,32,65,106,74,65,50,28,26,20,19,43,56,35,26,24,18,19,60,65,116,106,113,80,66,37,21
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,19,34,71,89,84,79,56,43,23,16,20,44,63,41,33,22,21,21,58,65,99,110,91,88,74,39,18
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,18,30,71,111,94,66,54,36,29,24,23,45,57,40,32,22,19,20,54,84,109,109,101,76,63,38,22
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,18,29,72,106,81,73,49,40,22,19,21,57,60,41,28,20,23,25,66,67,132,109,103,57,71,38,20
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,17,22,59,80,84,56,47,38,18,15,15,32,50,32,25,13,15,18,47,57,90,99,80,66,48,30,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,14,20,50,75,48,47,40,24,17,12,13,45,35,26,22,19,14,14,46,40,85,66,63,69,46,26,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,21,33,55,91,82,78,53,43,19,22,20,54,60,34,32,19,23,18,57,88,118,97,108,80,58,42,21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,26,67,90,91,66,55,38,20,18,21,46,56,37,29,21,20,21,64,76,107,100,88,84,65,37,21
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,20,32,74,100,91,70,63,39,27,20,16,55,65,41,28,24,23,19,60,67,110,117,105,74,65,44,21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,22,30,72,83,76,70,53,35,28,19,21,54,62,41,30,19,20,20,64,64,104,104,99,88,61,46,16
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,21,34,71,100,72,71,57,43,24,21,20,48,65,37,32,17,22,20,66,78,130,123,94,88,57,42,18
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,20,64,87,58,52,42,38,20,14,14,34,42,28,22,15,14,14,53,58,113,76,66,75,49,32,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,22,47,70,60,49,37,30,16,14,13,38,42,26,22,16,13,17,39,49,93,77,63,66,38,27,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,20,28,55,85,93,77,66,40,26,21,18,50,46,36,28,22,16,20,68,68,127,122,96,85,53,41,21
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,29,77,106,80,78,58,29,25,21,19,49,57,36,29,21,22,24,54,68,129,106,91,96,64,34,17
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,19,29,63,65,69,67,58,35,28,19,21,59,61,40,31,19,22,20,58,67,128,107,117,75,53,43,22
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,19,28,71,101,89,71,51,38,25,21,22,47,66,36,25,19,23,19,50,66,99,96,81,92,61,42,20
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,18,30,74,99,85,72,39,40,26,17,21,42,73,42,27,19,18,23,58,72,109,105,80,65,59,43,21
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,16,22,49,86,72,55,40,34,17,18,16,40,45,32,26,15,15,18,43,52,103,95,79,67,44,34,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,13,24,46,64,59,57,37,28,15,16,15,32,43,34,18,12,15,13,38,56,91,72,68,62,41,27,15
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,23,60,60,66,50,37,24,15,14,14,35,43,25,20,13,14,12,37,53,77,70,66,62,37,27,13
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,24,52,54,55,50,34,31,20,13,14,35,46,35,22,12,13,14,43,56,83,68,83,48,40,32,13
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,18,48,68,65,44,36,27,17,14,14,40,38,33,21,13,16,13,38,46,85,80,59,60,36,31,15
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,21,49,71,56,48,39,27,15,15,15,33,42,28,19,13,15,12,42,49,65,82,71,52,41,26,14
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,20,46,68,51,53,43,28,18,15,14,39,40,26,22,17,14,14,36,54,87,75,75,61,44,33,14
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,17,38,58,44,41,33,17,14,10,12,31,29,23,18,12,12,11,37,46,66,65,65,37,37,27,12
